message_index,timestamp_ns,symbol,bid_price,ask_price,bid_size,ask_size,spread,source_path,limitation
61411,1517068634149232195,AWP,6.66,6.67,12666,35284,0.009999999999999787,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61414,1517068634163153693,AWP,6.66,6.67,3147,35284,0.009999999999999787,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61421,1517068634172511173,AWP,6.64,6.67,215,35284,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61423,1517068634187153946,AWP,6.64,6.67,176,35284,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61428,1517068634223830123,AWP,6.64,6.67,176,33985,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61430,1517068634307779672,AWP,6.64,6.67,128,33985,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61433,1517068634340365869,AWP,6.64,6.67,128,29729,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61439,1517068634470758120,AWP,6.64,6.67,128,24426,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61444,1517068634521836982,AWP,6.64,6.67,215,24426,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61445,1517068634562060858,AWP,6.66,6.67,1788,24426,0.009999999999999787,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61447,1517068634629049302,AWP,6.66,6.67,1788,19556,0.009999999999999787,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61449,1517068634640488159,AWP,6.66,6.67,1788,16289,0.009999999999999787,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61455,1517068634691245349,AWP,6.66,6.67,318,16289,0.009999999999999787,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61457,1517068634708046258,AWP,6.66,6.67,318,15604,0.009999999999999787,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61461,1517068634727353552,AWP,6.66,6.67,1380,15604,0.009999999999999787,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61465,1517068634782651208,AWP,6.66,6.67,1380,13876,0.009999999999999787,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61472,1517068634871786834,AWP,6.64,6.67,215,13876,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61474,1517068634882043720,AWP,6.64,6.67,147,13876,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61475,1517068634921693102,AWP,6.64,6.67,147,14098,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61477,1517068634950871805,AWP,6.64,6.66,147,8264,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61481,1517068635064257457,AWP,6.64,6.66,215,8264,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61484,1517068635088639551,AWP,6.64,6.66,215,1176,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61488,1517068635144449251,AWP,6.64,6.66,215,1176,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61493,1517068635195221466,AWP,6.64,6.67,215,14098,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61497,1517068635239724390,AWP,6.63,6.67,2449,14098,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61498,1517068635250962055,AWP,6.63,6.65,2449,2171,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61499,1517068635277415086,AWP,6.64,6.65,1179,2171,0.010000000000000675,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61501,1517068635294066925,AWP,6.64,6.65,1140,2171,0.010000000000000675,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61503,1517068635348441130,AWP,6.64,6.65,1140,6500,0.010000000000000675,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61508,1517068635359321502,AWP,6.63,6.65,2449,6500,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61516,1517068635397045918,AWP,6.62,6.65,6645,6500,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61519,1517068635430865205,AWP,6.64,6.65,8981,6500,0.010000000000000675,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61520,1517068635437099152,AWP,6.64,6.65,9693,6500,0.010000000000000675,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61527,1517068635479026610,AWP,6.64,6.65,9693,3131,0.010000000000000675,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61529,1517068635514706213,AWP,6.64,6.65,9693,1969,0.010000000000000675,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61534,1517068635545253204,AWP,6.64,6.67,9693,14098,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61537,1517068635554005264,AWP,6.62,6.67,6645,14098,0.04999999999999982,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61538,1517068635591318237,AWP,6.63,6.67,5240,14098,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61542,1517068635606436137,AWP,6.63,6.67,2575,14098,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61543,1517068635615777296,AWP,6.63,6.67,2856,14098,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61544,1517068635639760386,AWP,6.64,6.67,5982,14098,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61547,1517068635661576591,AWP,6.63,6.67,10468,14098,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61554,1517068635827059868,AWP,6.63,6.67,6255,14098,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61555,1517068635837973296,AWP,6.63,6.66,6255,1205,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61559,1517068635863645097,AWP,6.63,6.66,281,1205,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61560,1517068635904481259,AWP,6.64,6.66,792,1205,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61564,1517068635914130690,AWP,6.63,6.66,253,1205,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61565,1517068635947568324,AWP,6.64,6.66,2598,1205,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61571,1517068635955750112,AWP,6.63,6.66,281,1205,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61577,1517068636019887415,AWP,6.63,6.66,281,1082,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61581,1517068636037306316,AWP,6.63,6.67,281,11977,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61585,1517068636054693879,AWP,6.63,6.67,281,11977,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61586,1517068636063958984,AWP,6.63,6.65,281,1567,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61587,1517068636073534763,AWP,6.63,6.65,2630,1567,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61593,1517068636109884957,AWP,6.62,6.65,6406,1567,0.03000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61594,1517068636149576865,AWP,6.63,6.65,309,1567,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61597,1517068636196975483,AWP,6.63,6.67,309,11977,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61598,1517068636224539975,AWP,6.65,6.67,3149,11977,0.019999999999999574,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61600,1517068636266531783,AWP,6.65,6.67,2481,11977,0.019999999999999574,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61606,1517068636325841723,AWP,6.63,6.67,309,11977,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61607,1517068636344778251,AWP,6.63,6.67,309,13242,0.040000000000000036,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61608,1517068636360275038,AWP,6.63,6.65,309,202,0.020000000000000462,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
61610,1517068636389005796,AWP,6.63,6.64,309,2745,0.009999999999999787,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
